caller_file,caller_line,caller_func,callee_file,callee_line,callee_func,calls,edge_tottime_approx,edge_cumtime_approx,callee_tottime_total,callee_cumtime_total
selected_ci.py,48,contract_2e,~,0,<built-in method posix.getppid>,1,3.565e-06,3.565e-06,0.012181356,0.012181356
selected_ci.py,313,kernel_fixed_space,~,0,<built-in method posix.getppid>,1,3.474e-06,3.474e-06,0.012181356,0.012181356
selected_ci.py,519,make_rdm2s,~,0,<built-in method posix.getppid>,102,0.00046465600000000003,0.00046465600000000003,0.012181356,0.012181356
configuration_recovery.py,59,recover_configurations,~,0,<built-in method posix.getppid>,179,0.0005511810000000001,0.0005511810000000001,0.012181356,0.012181356
fermion.py,149,diagonalize_fermionic_hamiltonian,~,0,<built-in method posix.getppid>,4,1.4255000000000002e-05,1.4255000000000002e-05,0.012181356,0.012181356
direct_spin1.py,920,eig,~,0,<built-in method posix.getppid>,1,3.791e-06,3.791e-06,0.012181356,0.012181356
selected_ci.py,568,make_rdm2,~,0,<built-in method posix.getppid>,783,0.0035022540000000002,0.0035022540000000002,0.012181356,0.012181356
selected_ci.py,758,contract_2e,~,0,<built-in method posix.getppid>,1603,0.007577671,0.007577671,0.012181356,0.012181356
<frozen abc>,117,__instancecheck__,~,0,<built-in method _abc._abc_instancecheck>,91,0.00050931,0.00050931,0.00050931,0.00050931
<frozen abc>,121,__subclasscheck__,~,0,<built-in method _abc._abc_subclasscheck>,2,6.730000000000001e-06,6.730000000000001e-06,6.730000000000001e-06,6.730000000000001e-06
~,0,<built-in method time.sleep>,~,0,<method 'append' of 'collections.deque' objects>,1,1.3580000000000002e-06,1.3580000000000002e-06,3.6460000000000003e-06,3.6460000000000003e-06
iostream.py,202,schedule,~,0,<method 'append' of 'collections.deque' objects>,1,5.19e-07,5.19e-07,3.6460000000000003e-06,3.6460000000000003e-06
base_events.py,1907,_add_callback,~,0,<method 'append' of 'collections.deque' objects>,2,1.7690000000000001e-06,1.7690000000000001e-06,3.6460000000000003e-06,3.6460000000000003e-06
~,0,<built-in method time.sleep>,~,0,<method 'popleft' of 'collections.deque' objects>,1,9.7e-07,9.7e-07,3.5270000000000003e-06,3.5270000000000003e-06
base_events.py,1922,_run_once,~,0,<method 'popleft' of 'collections.deque' objects>,1,5.53e-07,5.53e-07,3.5270000000000003e-06,3.5270000000000003e-06
iostream.py,107,_handle_event,~,0,<method 'popleft' of 'collections.deque' objects>,2,1.034e-06,1.034e-06,3.5270000000000003e-06,3.5270000000000003e-06
numeric.py,1373,normalize_axis_tuple,~,0,<built-in method _operator.index>,4,1.858e-06,1.858e-06,2.029e-05,2.029e-05
_twodim_base_impl.py,159,eye,~,0,<built-in method _operator.index>,30,1.8432000000000002e-05,1.8432000000000002e-05,2.029e-05,2.029e-05
session.py,201,utcnow,~,0,<built-in method utcnow>,1,3.4024000000000005e-05,3.4024000000000005e-05,3.4024000000000005e-05,3.4024000000000005e-05
jsonutil.py,108,json_default,~,0,<method 'isoformat' of 'datetime.datetime' objects>,2,3.2911000000000004e-05,3.2911000000000004e-05,3.2911000000000004e-05,3.2911000000000004e-05
session.py,201,utcnow,~,0,<method 'replace' of 'datetime.datetime' objects>,1,5.5590000000000005e-06,5.5590000000000005e-06,5.5590000000000005e-06,5.5590000000000005e-06
selectors.py,451,select,~,0,<built-in method math.ceil>,1,1.2140000000000002e-06,1.2140000000000002e-06,1.2140000000000002e-06,1.2140000000000002e-06
base_events.py,771,call_at,~,0,<built-in method _heapq.heappush>,1,9.630000000000001e-07,9.630000000000001e-07,9.630000000000001e-07,9.630000000000001e-07
~,0,<built-in method time.sleep>,~,0,<built-in method _heapq.heappop>,1,1.3460000000000001e-06,1.3460000000000001e-06,1.3460000000000001e-06,1.3460000000000001e-06
selectors.py,451,select,~,0,<method 'poll' of 'select.epoll' objects>,1,1.027e-05,0.0,5.6559000000000005e-05,0.49617965900000005
enum.py,720,__call__,enum.py,1128,__new__,20,2.0421e-05,2.0421e-05,2.0421e-05,2.0421e-05
traitlets.py,2373,validate,traitlets.py,2336,_validate_bounds,1,9.070000000000001e-07,9.070000000000001e-07,9.070000000000001e-07,9.070000000000001e-07
bit_array.py,67,__init__,typing.py,1770,_no_init_or_replace_init,1,2.156e-06,2.156e-06,2.156e-06,2.156e-06
encoder.py,183,encode,encoder.py,205,iterencode,4,4.2412e-05,9.000100000000001e-05,4.2412e-05,9.000100000000001e-05
base_events.py,1922,_run_once,selectors.py,451,select,2,0.003871362,0.0,0.003975633,2696.144463077
traitlets.py,720,__set__,traitlets.py,702,set,1,5.65e-06,2.4472000000000002e-05,5.65e-06,2.4472000000000002e-05
base_events.py,747,call_later,base_events.py,771,call_at,1,1.027e-05,2.7791000000000002e-05,1.027e-05,2.7791000000000002e-05
traitlets.py,689,__get__,traitlets.py,651,get,14,1.3245000000000001e-05,1.3245000000000001e-05,1.3245000000000001e-05,1.3245000000000001e-05
traitlets.py,731,_validate,traitlets.py,740,_cross_validate,1,4.586000000000001e-06,7.583e-06,4.586000000000001e-06,7.583e-06
fermion.py,149,diagonalize_fermionic_hamiltonian,base_events.py,1922,_run_once,1,1.3679e-05,0.0016999390000000001,0.007335250000000001,2696.155233937
~,0,<built-in method time.sleep>,events.py,86,_run,1,8.526000000000001e-06,0.000499077,1.9758e-05,0.002517318
base_events.py,1922,_run_once,events.py,86,_run,1,4.128e-06,0.0016542350000000002,1.9758e-05,0.002517318
~,0,<built-in method time.sleep>,selector_events.py,750,_process_events,1,1.385e-06,1.385e-06,1.2992e-05,2.0537e-05
base_events.py,1922,_run_once,selector_events.py,750,_process_events,1,3.996e-06,5.56e-06,1.2992e-05,2.0537e-05
zmqstream.py,574,_handle_events,attrsettr.py,43,__getattr__,2,3.2422e-05,0.000131406,5.0096e-05,0.00018679200000000002
zmqstream.py,677,_update_handler,attrsettr.py,43,__getattr__,2,1.7674e-05,5.5386e-05,5.0096e-05,0.00018679200000000002
socket.py,709,send_multipart,socket.py,632,send,7,0.001097162,0.001262827,0.001139519,0.001305184
iostream.py,202,schedule,socket.py,632,send,1,4.2357e-05,4.2357e-05,0.001139519,0.001305184
iostream.py,221,_really_send,socket.py,709,send_multipart,1,2.8804e-05,0.001354086,2.8804e-05,0.001354086
zmqstream.py,615,_handle_recv,socket.py,780,recv_multipart,2,5.2679e-05,0.000104838,5.2679e-05,0.000104838
session.py,751,send,session.py,687,serialize,1,1.4752e-05,0.00017560900000000002,1.4752e-05,0.00017560900000000002
iostream.py,495,_flush,session.py,751,send,1,2.7239e-05,0.000382899,2.7239e-05,0.000382899
asyncio.py,200,_handle_events,zmqstream.py,574,_handle_events,2,3.6296e-05,0.0019915690000000003,3.6296e-05,0.0019915690000000003
encoder.py,205,iterencode,jsonutil.py,108,json_default,2,1.0391000000000001e-05,4.7589e-05,1.0391000000000001e-05,4.7589e-05
zmqstream.py,574,_handle_events,zmqstream.py,615,_handle_recv,2,1.1105000000000001e-05,0.0016352040000000001,1.1105000000000001e-05,0.0016352040000000001
ioloop.py,742,_run_callback,iostream.py,495,_flush,1,3.5914e-05,0.00047774000000000004,3.5914e-05,0.00047774000000000004
iostream.py,202,schedule,iostream.py,90,_event_pipe,1,4.055e-06,4.055e-06,4.055e-06,4.055e-06
~,0,<built-in method time.sleep>,numeric.py,460,count_nonzero,92,6.504900000000001e-05,0.00011177000000000001,0.493723689,0.8549601280000001
subsampling.py,147,subsample,numeric.py,460,count_nonzero,12,1.8165e-05,0.00012258900000000002,0.493723689,0.8549601280000001
configuration_recovery.py,181,_bipartite_bitstring_correcting,numeric.py,460,count_nonzero,794516,0.493640475,0.8547257690000001,0.493723689,0.8549601280000001
numeric.py,1437,moveaxis,numeric.py,1373,normalize_axis_tuple,4,4.2418e-05,5.0773e-05,4.2418e-05,5.0773e-05
socket.py,632,send,_internal.py,448,_promote_fields,1,0.00011466900000000001,0.000147057,0.00011466900000000001,0.000147057
fromnumeric.py,2255,sum,fromnumeric.py,69,_wrapreduction,2394625,4.763951625000001,13.982716273000001,7.331274509000001,21.614377485000002
fromnumeric.py,3068,prod,fromnumeric.py,69,_wrapreduction,794621,2.567322884,7.631661212000001,7.331274509000001,21.614377485000002
_arraysetops_impl.py,144,unique,numeric.py,1437,moveaxis,1,2.194e-05,6.427800000000001e-05,3.2868000000000004e-05,9.991100000000001e-05
_arraysetops_impl.py,327,reshape_uniq,numeric.py,1437,moveaxis,1,1.0928000000000001e-05,3.5633e-05,3.2868000000000004e-05,9.991100000000001e-05
_linalg.py,493,inv,_ufunc_config.py,410,__enter__,15,6.9755e-05,0.00018142100000000002,6.9755e-05,0.00018142100000000002
fermion.py,149,diagonalize_fermionic_hamiltonian,_ufunc_config.py,434,inner,1,5.4532000000000006e-05,6.0480000000000004e-05,5.4532000000000006e-05,6.0480000000000004e-05
~,0,<built-in method time.sleep>,getlimits.py,487,__new__,184,0.000130254,0.00022365400000000002,0.965648476,1.6004384520000001
subsampling.py,147,subsample,getlimits.py,487,__new__,24,2.8079000000000003e-05,5.2937000000000005e-05,0.965648476,1.6004384520000001
configuration_recovery.py,181,_bipartite_bitstring_correcting,getlimits.py,487,__new__,1589032,0.965490143,1.6001618610000001,0.965648476,1.6004384520000001
~,0,<built-in method time.sleep>,einsumfunc.py,1057,einsum,85,0.000343835,0.016020588000000002,0.0013039660000000002,0.185379427
linalg_helper.py,1432,_outprod_to_subspace,einsumfunc.py,1057,einsum,180,0.000756721,0.152226185,0.0013039660000000002,0.185379427
direct_spin1.py,178,absorb_h1e,einsumfunc.py,1057,einsum,15,4.0707e-05,0.001255927,0.0013039660000000002,0.185379427
selected_ci.py,48,contract_2e,einsumfunc.py,1057,einsum,5,2.056e-05,0.000920049,0.0013039660000000002,0.185379427
selected_ci.py,289,make_hdiag,einsumfunc.py,1057,einsum,30,4.4217e-05,0.00018226600000000002,0.0013039660000000002,0.185379427
fermion.py,476,solve_sci,einsumfunc.py,1057,einsum,30,9.792600000000001e-05,0.014774412,0.0013039660000000002,0.185379427
~,0,<built-in method time.sleep>,_internal.py,261,__init__,816,0.0017529400000000001,0.001772883,0.007718189,0.007738132000000001
numpy_helper.py,574,transpose,_internal.py,261,__init__,390,0.0009486080000000001,0.0009486080000000001,0.007718189,0.007738132000000001
numpy_helper.py,256,pack_tril,_internal.py,261,__init__,30,5.551e-05,5.551e-05,0.007718189,0.007738132000000001
numpy_helper.py,478,take_2d,_internal.py,261,__init__,360,0.0009051520000000001,0.0009051520000000001,0.007718189,0.007738132000000001
addons.py,190,_convert,_internal.py,261,__init__,240,0.0009347680000000001,0.0009347680000000001,0.007718189,0.007738132000000001
rdm.py,123,make_rdm12_spin1,_internal.py,261,__init__,90,0.00015043600000000002,0.00015043600000000002,0.007718189,0.007738132000000001
selected_ci.py,175,cre_des_linkstr,_internal.py,261,__init__,240,0.000570973,0.000570973,0.007718189,0.007738132000000001
rdm.py,91,make_rdm1_spin1,_internal.py,261,__init__,300,0.000466139,0.000466139,0.007718189,0.007738132000000001
selected_ci.py,194,des_des_linkstr,_internal.py,261,__init__,417,0.000772601,0.000772601,0.007718189,0.007738132000000001
selected_ci.py,48,contract_2e,_internal.py,261,__init__,405,0.0008596570000000001,0.0008596570000000001,0.007718189,0.007738132000000001
selected_ci.py,289,make_hdiag,_internal.py,261,__init__,90,0.000125396,0.000125396,0.007718189,0.007738132000000001
selected_ci.py,519,make_rdm2s,_internal.py,261,__init__,72,0.000176009,0.000176009,0.007718189,0.007738132000000001
_linalg.py,493,inv,_linalg.py,148,_commonType,15,0.00011381500000000001,0.000185631,0.00011381500000000001,0.000185631
configuration_recovery.py,59,recover_configurations,_function_base_impl.py,249,flip,4,3.9441000000000004e-05,5.2914e-05,3.9441000000000004e-05,5.2914e-05
_stride_tricks_impl.py,376,broadcast_to,_stride_tricks_impl.py,349,_broadcast_to,180,0.005038414000000001,0.006769494,0.005038414000000001,0.006769494
~,0,<built-in method time.sleep>,_arraysetops_impl.py,144,unique,409,0.00115649,0.0,3.752284942,30.406846345
subsampling.py,147,subsample,_arraysetops_impl.py,144,unique,15,9.170200000000001e-05,0.0010809910000000001,3.752284942,30.406846345
fermion.py,149,diagonalize_fermionic_hamiltonian,_arraysetops_impl.py,144,unique,42,0.000151688,0.002193439,3.752284942,30.406846345
configuration_recovery.py,181,_bipartite_bitstring_correcting,_arraysetops_impl.py,144,unique,1557463,3.7508130000000004,30.356720525000004,3.752284942,30.406846345
fermion.py,428,_unique_with_order_preserved,_arraysetops_impl.py,144,unique,20,5.9038000000000006e-05,0.001012125,3.752284942,30.406846345
_arraysetops_impl.py,144,unique,_arraysetops_impl.py,342,_unique1d,1557949,17.028079716,3.9964000000000006e-05,17.063636353,25.07925171
~,0,<method 'poll' of 'select.epoll' objects>,_function_base_impl.py,1324,diff,1,0.00014969200000000002,0.000153234,0.00047246900000000005,0.000514442
_arraysetops_impl.py,342,_unique1d,_function_base_impl.py,1324,diff,30,0.000322777,0.000361208,0.00047246900000000005,0.000514442
~,0,<built-in method time.sleep>,numpy_helper.py,574,transpose,97,0.186497082,0.189098493,0.46830830900000003,0.47295262600000004
selected_ci.py,48,contract_2e,numpy_helper.py,574,transpose,95,0.27363406900000004,0.2756022,0.46830830900000003,0.47295262600000004
selected_ci.py,519,make_rdm2s,numpy_helper.py,574,transpose,3,0.008177158,0.008251933000000001,0.46830830900000003,0.47295262600000004
~,0,<built-in method time.sleep>,linalg_helper.py,166,_fill_heff_hermitian,3,0.006974477000000001,0.007122403,0.49457281500000005,0.502898834
linalg_helper.py,291,davidson1,linalg_helper.py,166,_fill_heff_hermitian,87,0.487598338,0.495776431,0.49457281500000005,0.502898834
direct_spin1.py,549,_get_init_guess,numpy_helper.py,256,pack_tril,15,0.020232972000000002,0.020584801,0.020232972000000002,0.020584801
linalg_helper.py,291,davidson1,linalg_helper.py,1409,_qr,15,0.044731223,0.053717028,0.044731223,0.053717028
misc.py,677,check_sanity,misc.py,702,check_sanity,15,0.000258249,0.00033807300000000004,0.000258249,0.00033807300000000004
selected_ci.py,48,contract_2e,numpy_helper.py,478,take_2d,90,0.20539300300000002,0.210262839,0.20539300300000002,0.210262839
~,0,<built-in method time.sleep>,linalg_helper.py,1466,_sort_elast,3,0.00023035700000000002,0.000348306,0.004914503000000001,0.012428577000000001
linalg_helper.py,291,davidson1,linalg_helper.py,1466,_sort_elast,72,0.004684146,0.012080271,0.004914503000000001,0.012428577000000001
~,0,<built-in method time.sleep>,linalg_helper.py,1490,_normalize_xt_,3,0.024374627000000003,0.024439004,0.5470783810000001,0.548748199
linalg_helper.py,291,davidson1,linalg_helper.py,1490,_normalize_xt_,75,0.522703754,0.5243091950000001,0.5470783810000001,0.548748199
_decomp.py,284,eigh,_util.py,410,_asarray_validated,90,0.0014917810000000002,0.008631257,0.0014917810000000002,0.008631257
direct_spin1.py,920,eig,linalg_helper.py,291,davidson1,15,0.29095407,1555.52893578,0.29095407,1555.52893578
~,0,<built-in method time.sleep>,linalg_helper.py,1432,_outprod_to_subspace,6,0.014605326,0.018056469000000002,0.531098049,0.6847595900000001
linalg_helper.py,291,davidson1,linalg_helper.py,1432,_outprod_to_subspace,174,0.516492723,0.6667031210000001,0.531098049,0.6847595900000001
lapack.py,1055,<genexpr>,lapack.py,1059,_check_work_float,180,0.0009565190000000001,0.0009565190000000001,0.0009565190000000001,0.0009565190000000001
~,0,<built-in method time.sleep>,_util.py,1203,wrapper,3,9.1154e-05,0.00096955,0.002890057,0.028339775
linalg_helper.py,291,davidson1,_util.py,1203,wrapper,87,0.002798903,0.027370225,0.002890057,0.028339775
_util.py,1203,wrapper,_decomp.py,284,eigh,90,0.010490414,0.025147075,0.010490414,0.025147075
addons.py,60,restore,addons.py,190,_convert,120,0.060659925,0.070084382,0.060659925,0.070084382
~,0,<built-in method time.sleep>,addons.py,60,restore,85,0.002042173,0.055546992,0.00417859,0.076444074
direct_spin1.py,178,absorb_h1e,addons.py,60,restore,30,0.000408279,0.005824604000000001,0.00417859,0.076444074
selected_ci.py,48,contract_2e,addons.py,60,restore,95,0.00137056,0.006113512000000001,0.00417859,0.076444074
selected_ci.py,289,make_hdiag,addons.py,60,restore,15,0.00023048500000000003,0.00037936800000000004,0.00417859,0.076444074
selected_ci.py,313,kernel_fixed_space,addons.py,60,restore,15,0.000127093,0.008579598,0.00417859,0.076444074
selected_ci.py,519,make_rdm2s,rdm.py,123,make_rdm12_spin1,15,8.16810101,8.168231135000001,8.16810101,8.168231135000001
selected_ci.py,519,make_rdm2s,selected_ci.py,175,cre_des_linkstr,30,0.070148863,0.07474441300000001,0.26845616,0.285516814
selected_ci.py,484,make_rdm1s,selected_ci.py,175,cre_des_linkstr,60,0.14368034300000002,0.153058735,0.26845616,0.285516814
selected_ci.py,189,cre_des_linkstr_tril,selected_ci.py,175,cre_des_linkstr,30,0.054626954000000005,0.057713666000000004,0.26845616,0.285516814
selected_ci.py,484,make_rdm1s,rdm.py,91,make_rdm1_spin1,60,0.41696956700000004,0.41991470000000003,0.41696956700000004,0.41991470000000003
selected_ci.py,313,kernel_fixed_space,direct_spin1.py,178,absorb_h1e,15,0.007243521,0.028935513000000003,0.007243521,0.028935513000000003
selected_ci.py,289,make_hdiag,cistring.py,113,_strs2occslst,30,0.0050115920000000005,0.005681268000000001,0.0050115920000000005,0.005681268000000001
selected_ci.py,769,get_init_guess,direct_spin1.py,549,_get_init_guess,15,0.001802542,0.043574810000000005,0.001802542,0.043574810000000005
selected_ci.py,739,__init__,direct_spin1.py,847,__init__,15,8.9041e-05,8.9041e-05,8.9041e-05,8.9041e-05
selected_ci.py,519,make_rdm2s,selected_ci.py,194,des_des_linkstr,30,0.5452289810000001,0.770796398,0.9505963780000001,1.247256641
selected_ci.py,230,des_des_linkstr_tril,selected_ci.py,194,des_des_linkstr,30,0.405367397,0.476460243,0.9505963780000001,1.247256641
selected_ci.py,758,contract_2e,selected_ci.py,48,contract_2e,90,45.220870052,45.272710973,45.220870052,45.272710973
selected_ci.py,313,kernel_fixed_space,selected_ci.py,289,make_hdiag,15,0.23241708800000002,0.239739732,0.23241708800000002,0.239739732
fermion.py,476,solve_sci,selected_ci.py,313,kernel_fixed_space,15,0.0019285690000000002,1608.182854033,0.0019285690000000002,1608.182854033
selected_ci.py,568,make_rdm2,selected_ci.py,519,make_rdm2s,15,6.043338108,6.089472831,6.043338108,6.089472831
~,0,<method 'poll' of 'select.epoll' objects>,bit_array.py,67,__init__,1,2.1571e-05,2.5292e-05,2.1571e-05,2.5292e-05
fermion.py,149,diagonalize_fermionic_hamiltonian,subsampling.py,96,postselect_by_hamming_right_and_left,1,0.000536586,0.009530953,0.000536586,0.009530953
fermion.py,435,solve_sci_batch,fermion.py,476,solve_sci,15,0.024685916000000002,2494.297742024,0.024685916000000002,2494.297742024
<string>,2,__init__,fermion.py,66,__post_init__,15,0.000154208,0.00020644,0.000154208,0.00020644
fermion.py,149,diagonalize_fermionic_hamiltonian,subsampling.py,147,subsample,5,0.014053874000000001,0.024727805000000002,0.014053874000000001,0.024727805000000002
fermion.py,149,diagonalize_fermionic_hamiltonian,configuration_recovery.py,59,recover_configurations,4,1.753496388,51.856392098,1.753496388,51.856392098
~,0,<method 'poll' of 'select.epoll' objects>,fermion.py,149,diagonalize_fermionic_hamiltonian,1,0.035151462,2695.6388860250004,0.035151462,2695.6388860250004
configuration_recovery.py,59,recover_configurations,configuration_recovery.py,181,_bipartite_bitstring_correcting,400000,89.24693109600001,184.167871033,89.24693109600001,184.167871033
~,0,<built-in method builtins.min>,fermion.py,377,<lambda>,15,1.1539e-05,1.1539e-05,1.1539e-05,1.1539e-05
configuration_recovery.py,181,_bipartite_bitstring_correcting,configuration_recovery.py,162,_p_flip_1_to_0,8968448,5.415319498000001,10.386115329,5.415319498000001,10.386115329
fermion.py,476,solve_sci,<string>,2,__init__,15,0.00021400800000000002,0.000420448,0.00021400800000000002,0.000420448
fermion.py,149,diagonalize_fermionic_hamiltonian,fermion.py,428,_unique_with_order_preserved,20,0.000160413,0.001313801,0.000160413,0.001313801
configuration_recovery.py,181,_bipartite_bitstring_correcting,configuration_recovery.py,131,_p_flip_0_to_1,11831552,4.746721594,4.746721594,9.717517425,9.717517425
configuration_recovery.py,162,_p_flip_1_to_0,configuration_recovery.py,131,_p_flip_0_to_1,8968448,4.970795831,4.970795831,9.717517425,9.717517425
fermion.py,149,diagonalize_fermionic_hamiltonian,counts.py,45,bit_array_to_arrays,1,0.00019213000000000002,0.03615451,0.00019213000000000002,0.03615451
fermion.py,149,diagonalize_fermionic_hamiltonian,counts.py,186,bitstring_matrix_to_integers,30,0.002857309,0.002929136,0.002857309,0.002929136
fermion.py,149,diagonalize_fermionic_hamiltonian,fermion.py,435,solve_sci_batch,5,0.009062066,2494.3068040900002,0.009062066,2494.3068040900002
base_events.py,1922,_run_once,bit_array.py,157,num_shots,1,3.095e-06,3.095e-06,3.095e-06,3.095e-06
counts.py,45,bit_array_to_arrays,bit_array.py,144,array,1,1.5040000000000001e-06,1.5040000000000001e-06,1.5040000000000001e-06,1.5040000000000001e-06
bit_array.py,67,__init__,bit_array.py,37,_min_num_bytes,1,1.302e-06,1.302e-06,1.302e-06,1.302e-06
~,0,<built-in method time.sleep>,bit_array.py,149,num_bits,1,9.327e-06,9.327e-06,9.327e-06,9.327e-06
direct_spin1.py,549,_get_init_guess,addons.py,822,_unpack_nelec,15,5.2529000000000005e-05,6.762100000000001e-05,0.000613729,0.0009429810000000001
selected_ci.py,313,kernel_fixed_space,addons.py,822,_unpack_nelec,15,3.5679e-05,4.7268e-05,0.000613729,0.0009429810000000001
selected_ci.py,812,make_rdm1s,addons.py,822,_unpack_nelec,30,8.199700000000001e-05,0.00011981200000000001,0.000613729,0.0009429810000000001
selected_ci.py,830,make_rdm2,addons.py,822,_unpack_nelec,15,7.699700000000001e-05,0.00010690500000000001,0.000613729,0.0009429810000000001
selected_ci.py,893,_unpack,addons.py,822,_unpack_nelec,165,0.000333894,0.000554407,0.000613729,0.0009429810000000001
selected_ci.py,818,make_rdm1,addons.py,822,_unpack_nelec,15,3.2633000000000004e-05,4.6968e-05,0.000613729,0.0009429810000000001
selected_ci.py,313,kernel_fixed_space,selected_ci.py,769,get_init_guess,15,0.0002153,0.043978236000000004,0.0002153,0.043978236000000004
selected_ci.py,313,kernel_fixed_space,selected_ci.py,903,_all_linkstr_index,15,0.000200831,0.53473071,0.000200831,0.53473071
addons.py,60,restore,addons.py,206,_stand_sym_code,240,0.0009184970000000001,0.001089897,0.0009184970000000001,0.001089897
selected_ci.py,313,kernel_fixed_space,direct_spin1.py,920,eig,15,0.028792347000000003,1607.296318477,0.028792347000000003,1607.296318477
selected_ci.py,830,make_rdm2,selected_ci.py,568,make_rdm2,15,0.088820963,885.4915374100001,0.088820963,885.4915374100001
direct_spin1.py,926,<lambda>,selected_ci.py,346,hop,90,0.002280784,1605.024079983,0.002280784,1605.024079983
fermion.py,476,solve_sci,selected_ci.py,812,make_rdm1s,15,0.000257949,0.29384016,0.000437149,0.574490434
selected_ci.py,818,make_rdm1,selected_ci.py,812,make_rdm1s,15,0.00017920000000000002,0.28065027400000003,0.000437149,0.574490434
fermion.py,476,solve_sci,selected_ci.py,830,make_rdm2,15,0.000258269,885.491939705,0.000258269,885.491939705
selected_ci.py,346,hop,selected_ci.py,758,contract_2e,90,0.018984387000000002,1605.018824594,0.018984387000000002,1605.018824594
~,0,<built-in method time.sleep>,logger.py,142,debug,5,7.847000000000001e-06,7.847000000000001e-06,0.000156458,0.000156458
linalg_helper.py,291,davidson1,logger.py,142,debug,100,0.00014861100000000002,0.00014861100000000002,0.000156458,0.000156458
linalg_helper.py,291,davidson1,logger.py,146,debug1,33,1.8608000000000002e-05,1.8608000000000002e-05,1.8608000000000002e-05,1.8608000000000002e-05
selected_ci.py,346,hop,logger.py,182,timer_debug1,90,0.000405463,0.0012777300000000001,0.000405463,0.0012777300000000001
logger.py,219,new_logger,logger.py,200,__init__,15,4.3367e-05,0.000208593,4.3367e-05,0.000208593
_util.py,410,_asarray_validated,_sparse.py,10,issparse,90,0.000181573,0.001380338,0.000181573,0.001380338
~,0,<method 'join' of 'str' objects>,configuration_recovery.py,122,<genexpr>,21200000,5.181113885,5.181113885,5.181113885,5.181113885
~,0,<built-in method time.sleep>,__init__.py,96,_xla_gc_callback,196,0.000481601,0.000481601,0.002899871,0.002899871
